duh,Indo-European,Indo-Iranian,Indo-Aryan,Indo-Aryan Central zone,Subcontinental Central Indo-Aryan,Bhil,Garasia Bhil,,,,,,,,,,
dui,Nuclear Trans New Guinea,Madang,Rai Coast,Yaganon,,,,,,,,,,,,,
duj,Pama-Nyungan,Yuulngu,Southern Yolngu,Southern-Eastern Yolngu,Dhuwal-Dhuwala,Western Dhuwal-Dhuwala,,,,,,,,,,,
duk,Nuclear Trans New Guinea,Madang,Rai Coast,Nuru,,,,,,,,,,,,,
dul,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Greater Central Philippine,Central Philippine,Alabat-Manide Agta,,,,,,,,,,,
dum,Indo-European,Germanic,Northwest Germanic,West Germanic,Franconian,Low Franconian,Macro-Dutch,Middle-Modern Dutch,,,,,,,,,
dun,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Greater Barito,East Greater Barito,,,,,,,,,,,,
duo,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Northern Luzon,Northeastern Luzon,,,,,,,,,,,,
dup,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Malayo-Sumbawan,North and East Malayo-Sumbawan,Malayic,Nuclear Malayic,Indonesian Archipelago Malay,,,,,,,,,
duq,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Greater Barito,East Greater Barito,South Central-South,,,,,,,,,,,
dur,Atlantic-Congo,Volta-Congo,North Volta-Congo,Adamawa-Ubangi,Adamawa,Samba Duru-Mumuye Yendang,Samba Duru,Duru,Diic,,,,,,,,
dus,Sino-Tibetan,Himalayish,Mahakiranti,Kiranti,Western Kiranti,Upper Dudhkosi,,,,,,,,,,,
duu,Sino-Tibetan,Nungish,Gunong,,,,,,,,,,,,,,
duv,Lakes Plain,Tariku,,,,,,,,,,,,,,,
duw,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Greater Barito,East Greater Barito,South Central-South,,,,,,,,,,,
dux,Mande,Western Mande,Samogo-Soninke,Duun-Bobo,Duun-Jo,Samogo,Duun,,,,,,,,,,
duy,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Northern Luzon,,,,,,,,,,,,,
duz,Atlantic-Congo,Volta-Congo,North Volta-Congo,Adamawa-Ubangi,Adamawa,Samba Duru-Mumuye Yendang,Samba Duru,Duru,,,,,,,,,
dva,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,Papuan Tip linkage,Nuclear Papuan Tip linkage,North Papuan Mainland-D'Entrecasteaux,Dobu-Duau,,,,,,
dwa,Afro-Asiatic,Chadic,West Chadic,West Chadic B,West Chadic B B.2,,,,,,,,,,,,
dwl,Dogon,Nangan Dogon,,,,,,,,,,,,,,,
dwr,Gonga-Gimojan,Ometo,North-West Ometo,Central Ometo,Dawro-Gofa-Gamo,,,,,,,,,,,,
dww,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Western Oceanic linkage,Papuan Tip linkage,Nuclear Papuan Tip linkage,North Papuan Mainland-D'Entrecasteaux,Kakabai-Dawawa,,,,,,
dya,Atlantic-Congo,Volta-Congo,North Volta-Congo,Gur,Central Gur,Southern Central Gur,Lobiri-Jaane,,,,,,,,,,
dyb,Nyulnyulan,Western,Nyulnyulic,,,,,,,,,,,,,,
dyd,Nyulnyulan,Eastern (Nyulnyulan),Yawuric,,,,,,,,,,,,,,
dyg,Austronesian,,,,,,,,,,,,,,,,
dyi,Atlantic-Congo,Volta-Congo,North Volta-Congo,Senufo,South Senufo,,,,,,,,,,,,
dym,Dogon,North Plateau,Yanda-Bondum-Tebul,Yanda-Ana,,,,,,,,,,,,,
dyn,Pama-Nyungan,Macleay-New England,,,,,,,,,,,,,,,
dyo,Atlantic-Congo,North-Central Atlantic,Central Atlantic,Bak,Nuclear Jola,Fogny-Gusilay-Banjal,,,,,,,,,,,
dyu,Mande,Western Mande,Manding-Kpelle,Central Mande,Manding-Jogo,Manding-Vai,Manding-Mokole,Manding,East Manding,,,,,,,,
dyy,Pama-Nyungan,Yimidhirr-Yalanji-Yidinic,Yidinic,,,,,,,,,,,,,,
dza,Atlantic-Congo,Volta-Congo,Benue-Congo,Kainji,Central Kainji,Basa-Eastern Kainji,Eastern Kainji,Jos,Northern Jos,North-Central Jos,,,,,,,
dzd,Afro-Asiatic,Chadic,West Chadic,West Chadic A,,,,,,,,,,,,,
dzg,Saharan,Western Saharan,Tebu,,,,,,,,,,,,,,
dzl,Sino-Tibetan,Bodic,Bodish,Central-East Bodish,Tshangla-East Bodish,East Bodish,Mainstream East Bodish,Dakpa-Dzala,,,,,,,,,
dzn,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Central-Western Bantu,Greater Bangi-Ntomba,Ngiri,Ngiri Terrien,Bamweic,,,,,,
dzo,Sino-Tibetan,Bodic,Bodish,Central-East Bodish,Central Bodish,Dzongkhic,Nuclear Dzongkhic,,,,,,,,,,
ebg,Atlantic-Congo,Volta-Congo,Benue-Congo,Delta Cross,Lower Cross,,,,,,,,,,,,
ebo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Central-Western Bantu,Njebe-Mbete-Teke,Teke (B.70),Central Teke,,,,,,,
ebr,Atlantic-Congo,Volta-Congo,Kwa Volta-Congo,Nyo,Potou-Tano,Potou,,,,,,,,,,,
ebu,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Northeast Savanna Bantu,Central Kenya Bantu,Western Central Kenya Bantu,Kikuyu-Embu,,,,,,
ecr,Unclassified,,,,,,,,,,,,,,,,
ecs,Sign Languages,,,,,,,,,,,,,,,,
ecy,Unclassified,,,,,,,,,,,,,,,,
eee,Tai-Kadai,Kam-Tai,Be-Tai,Daic,Northern Daic,Northern Tai,,,,,,,,,,,
efa,Atlantic-Congo,Volta-Congo,Benue-Congo,Delta Cross,Lower Cross,Central Lower Cross,,,,,,,,,,,
efe,Central Sudanic,Membi-Mangbutu-Efe,Mangbutu-Efe,Leseic,,,,,,,,,,,,,
efi,Atlantic-Congo,Volta-Congo,Benue-Congo,Delta Cross,Lower Cross,Central Lower Cross,Efik-Ibibio,,,,,,,,,,
ega,Atlantic-Congo,Volta-Congo,,,,,,,,,,,,,,,
egl,Indo-European,Italic,Latino-Faliscan,Romance,Italo-Western Romance,Western Romance,Shifted Western Romance,Northwestern Shifted Romance,Gallo-Italian,,,,,,,,
ego,Atlantic-Congo,Volta-Congo,Benue-Congo,Benue-Congo Plateau,Alumic,Jilic-Eggonic,Eggon-Ake,,,,,,,,,,
egy,Afro-Asiatic,Egyptian,,,,,,,,,,,,,,,
ehu,Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,Northwestern Edoid,Osse,Ukue-Ehueun,,,,,,,,,
eip,Nuclear Trans New Guinea,Mek,Eastern Mek,,,,,,,,,,,,,,
eit,Nuclear Torricelli,Kombio-Yambes,Kombioic,,,,,,,,,,,,,,
eiv,North Bougainville,Rotokas-Askopan,,,,,,,,,,,,,,,
eja,Atlantic-Congo,North-Central Atlantic,Central Atlantic,Bak,Nuclear Jola,FH-Jola,PF-Jola,Her-Ejamat,,,,,,,,,
eka,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Ekoid-Mbe,Ekoid,Ejagham-Ekajuk,Efutop-Ekajuk,Abanyom-Ekajuk,,,,,,,
ekb,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Lisoid,Nuclear Lisoid,Lisu-Laluba-Lavu,Laluba-Lavu,Lalo,,,,,,,
eke,Atlantic-Congo,Volta-Congo,Benue-Congo,Delta Cross,Lower Cross,Central Lower Cross,Ekit-Etebi,,,,,,,,,,
ekg,Nuclear Trans New Guinea,Paniai Lakes,,,,,,,,,,,,,,,
eki,Atlantic-Congo,Volta-Congo,Benue-Congo,Delta Cross,Lower Cross,Oboloic,,,,,,,,,,,
ekl,Austroasiatic,Mundaic,North Munda,Kherwarian,Santalic,,,,,,,,,,,,
ekm,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Mbam,Yambasa (A.60),Baca-Nuclear Yambasa,Nuclear Yambasa,,,,,,,
eko,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Southern Bantu-Makua,Sotho-Makua-Venda,Sotho-Makua,Makua (P.30),,,,,,
ekp,Atlantic-Congo,Volta-Congo,Benue-Congo,Igboid,,,,,,,,,,,,,
ekr,Atlantic-Congo,Volta-Congo,Benue-Congo,Idomoid,Yatye-Akpa,,,,,,,,,,,,
eky,Sino-Tibetan,Karenic,Central Karen,Kayah,,,,,,,,,,,,,
ele,Nuclear Torricelli,Marienberg,Elepi-Kamasau-Marienberg,,,,,,,,,,,,,,
elh,Nubian,West-Central Nubian,Central Nubian,Kordofan Nubian,Western Kordofan Nubian,,,,,,,,,,,,
eli,Narrow Talodi,,,,,,,,,,,,,,,,
elk,Nuclear Torricelli,Wapei-Palei,Au-Olo-Elkei,Olo-Elkei,,,,,,,,,,,,,
ell,Indo-European,Graeco-Phrygian,Greek,Attic,Koineic Greek,,,,,,,,,,,,
elm,Atlantic-Congo,Volta-Congo,Benue-Congo,Delta Cross,Ogonoid,West Ogonoid,,,,,,,,,,,
elo,Afro-Asiatic,Cushitic,East Cushitic,Lowland East Cushitic,Southern Lowland East Cushitic,Nuclear Lowland East Cushitic,Omo-Tana,Western Omo-Tana,,,,,,,,,
elp,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Central Maluku,East Central Maluku,Nunusaku,Piru Bay,East Piru Bay,Solehua,Seram Straits,Uliase,Hatuhaha,Saparuan,Elpaputi,
elu,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Admiralty Islands,Eastern Admiralty Islands,Manus,East Manus,Kurti-Kele-Ere,Kurti-Elu,,,,,
elx,,,,,,,,,,,,,,,,,
ema,Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,North-Central Edoid,Central Plains Edoid,,,,,,,,,,
emb,Austronesian,Nuclear Austronesian,Malayo-Polynesian,South Sulawesi,Tamanic-Bugis,Tamanic,,,,,,,,,,,
eme,Tupian,Tupi-Guarani,Tupi-Guarani Subgroup VIII,Wayampi-Zoe-Emerillon,Zoe-Emerillon,,,,,,,,,,,,
emg,Sino-Tibetan,Himalayish,Mahakiranti,Kiranti,Eastern Kiranti,Upper Arun,Mewahang,,,,,,,,,,
emi,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,St. Matthias,,,,,,,,,,
emk,Mande,Western Mande,Manding-Kpelle,Central Mande,Manding-Jogo,Manding-Vai,Manding-Mokole,Manding,East Manding,Manenkan,,,,,,,
eml,,,,,,,,,,,,,,,,,
emn,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Tivoid,Central Tivoid,Central Tivoid B,,,,,,,,,
emo,Lengua-Mascoy,,,,,,,,,,,,,,,,
emp,Chocoan,Embera,Atrato,Katio,,,,,,,,,,,,,
ems,Eskimo-Aleut,Eskimo,Yupik,Alaskan Yupik,,,,,,,,,,,,,
emu,Dravidian,South Dravidian,South Dravidian II,Gondi,,,,,,,,,,,,,
emw,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Babar,South Babar,Southwest Babar,,,,,,,,,
emx,Mixed Language,,,,,,,,,,,,,,,,
emy,Mayan,Yucatecan-Core Mayan,Core Mayan,Cholan-Tzeltalan,Cholan,,,,,,,,,,,,
ena,Nuclear Trans New Guinea,Madang,Kalamic-South Adelbert,South Adelbert,Sogeram,Central Sogeram,,,,,,,,,,,
enb,Nilotic,Southern Nilotic,Kalenjin,Northern Kalenjin,,,,,,,,,,,,,
enc,Tai-Kadai,Kadaic,Eastern Kra,Buyang,Northern Buyang,,,,,,,,,,,,
end,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Flores-Sumba-Hawu,Flores Barat,Ngada-Lio-Paluqe,Ngada-Lio,Ende-Lio,,,,,,,
enf,Uralic,Samoyedic,Core Samoyedic,Enets-Nenets,Enets,,,,,,,,,,,,
eng,Indo-European,Germanic,Northwest Germanic,West Germanic,North Sea Germanic,Anglo-Frisian,Anglian,Mercian,Macro-English,,,,,,,,
enh,Uralic,Samoyedic,Core Samoyedic,Enets-Nenets,Enets,,,,,,,,,,,,
enm,Indo-European,Germanic,Northwest Germanic,West Germanic,North Sea Germanic,Anglo-Frisian,Anglian,Mercian,,,,,,,,,
enn,Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,Delta Edoid,Degema-Engenni,,,,,,,,,,
eno,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Northwest Sumatra-Barrier Islands,,,,,,,,,,,,,
enq,Nuclear Trans New Guinea,West-Central East New Guinea Highlands,Engan,,,,,,,,,,,,,,
enr,Pauwasi,Eastern Pauwasi,,,,,,,,,,,,,,,
enu,Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Hani-Jino,Southern Loloish,Hanic,Bi-Ka,,,,,,,,,
env,Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,North-Central Edoid,Unclassified North-Central Edoid,Igwe-Enwa-Sasaru,,,,,,,,,
enw,Atlantic-Congo,Volta-Congo,Benue-Congo,Delta Cross,Lower Cross,Enwang-Uda,,,,,,,,,,,
eot,Atlantic-Congo,Volta-Congo,Kwa Volta-Congo,Nyo,Potou-Tano,Tano,Western Tano,,,,,,,,,,
epi,Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,Delta Edoid,,,,,,,,,,,
epo,Artificial Language,,,,,,,,,,,,,,,,
era,Dravidian,South Dravidian,South Dravidian I,Tamil-Kannada,Tamil-Kota,Tamil-Toda,Tamil-Irula,Tamil-Kodagu,Tamil-Malayalam,Tamiloid,,,,,,,
erg,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Southern Melanesian,South Vanuatu,Erromanga,,,,,,,,
erh,Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,Southwestern Edoid,,,,,,,,,,,
eri,Nuclear Trans New Guinea,Madang,Rai Coast,Nuru,,,,,,,,,,,,,
erk,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,North and Central Vanuatu,Central Vanuatu,Epi-Efate,Efate,South Efatic,,,,,,
ero,Sino-Tibetan,Burmo-Qiangic,Na-Qiangic,Qiangic,Rgyalrongic,,,,,,,,,,,,
err,Giimbiyu,Urninganggic,,,,,,,,,,,,,,,
ers,Sino-Tibetan,Burmo-Qiangic,Na-Qiangic,Ersuic,,,,,,,,,,,,,
ert,Lakes Plain,Tariku,East Tariku,Eritai-Obokuitai-Biritai,,,,,,,,,,,,,
erw,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,South Halmahera-West New Guinea,Bomberai,,,,,,,,,,
ese,Tacanan,Takanik-Chamik,,,,,,,,,,,,,,,
esh,Indo-European,Indo-Iranian,Iranian,Western Iranian,Northwestern Iranian,Tatic,Southern Tatic,Ramand-Karaj,,,,,,,,,
esi,Eskimo-Aleut,Eskimo,Inuit,Inupiatun,,,,,,,,,,,,,
esk,Eskimo-Aleut,Eskimo,Inuit,Inupiatun,,,,,,,,,,,,,
esl,Sign Languages,,,,,,,,,,,,,,,,
esm,Atlantic-Congo,Volta-Congo,Kwa Volta-Congo,Nyo,Potou-Tano,Tano,Western Tano,,,,,,,,,,
esn,Sign Languages,,,,,,,,,,,,,,,,
eso,Sign Languages,,,,,,,,,,,,,,,,
esq,,,,,,,,,,,,,,,,,
ess,Eskimo-Aleut,Eskimo,Yupik,,,,,,,,,,,,,,
est,Uralic,Finnic,,,,,,,,,,,,,,,
esu,Eskimo-Aleut,Eskimo,Yupik,Alaskan Yupik,,,,,,,,,,,,,
etb,Atlantic-Congo,Volta-Congo,Benue-Congo,Delta Cross,Lower Cross,Central Lower Cross,Ekit-Etebi,,,,,,,,,,
eth,Sign Languages,,,,,,,,,,,,,,,,
etn,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,North and Central Vanuatu,Central Vanuatu,Epi-Efate,Efate,South Efatic,,,,,,
eto,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Bantu A-B10-B20-B30,Yaunde-Fang (A.70),Eton-Mengisa,,,,,,,,
etr,Bosavi,Etoro-Bedamini,,,,,,,,,,,,,,,
ets,Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,North-Central Edoid,Afenmai-Bendel,Uneme-Yekhee,,,,,,,,,
ett,,,,,,,,,,,,,,,,,
etu,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Ekoid-Mbe,Ekoid,Ejagham-Ekajuk,Ejagham-Etung,,,,,,,,
etx,Atlantic-Congo,Volta-Congo,Benue-Congo,Benue-Congo Plateau,Beromic,Iten-Cara-Berom,,,,,,,,,,,
etz,Mairasi,,,,,,,,,,,,,,,,
eus,Basque,,,,,,,,,,,,,,,,
eve,Tungusic,Northern Tungusic,,,,,,,,,,,,,,,
evh,Atlantic-Congo,Volta-Congo,Benue-Congo,Akpes-Edoid,Edoid,Southwestern Edoid,,,,,,,,,,,
evn,Tungusic,Northern Tungusic,West Tungus,,,,,,,,,,,,,,
ewe,Atlantic-Congo,Volta-Congo,Kwa Volta-Congo,Gbe,Western Gbe,,,,,,,,,,,,
ewo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Bantu A-B10-B20-B30,Yaunde-Fang (A.70),Ewondo-Bebele,,,,,,,,
ext,Indo-European,Italic,Latino-Faliscan,Romance,Italo-Western Romance,Western Romance,Shifted Western Romance,Southwestern Shifted Romance,West Ibero-Romance,Castilic,,,,,,,
eya,Athapaskan-Eyak-Tlingit,Athapaskan-Eyak,,,,,,,,,,,,,,,
eyo,Nilotic,Southern Nilotic,Kalenjin,Central Kalenjin,Plateau Central Kalenjin,,,,,,,,,,,,
eze,Atlantic-Congo,Volta-Congo,Benue-Congo,Delta Cross,Upper Cross,Central Upper Cross,North-South Central Delta Cross,Koring-Kukele,Kukele-Uzekwe,,,,,,,,
faa,,,,,,,,,,,,,,,,,
fab,Indo-European,Italic,Latino-Faliscan,Romance,Italo-Western Romance,Western Romance,Shifted Western Romance,Southwestern Shifted Romance,West Ibero-Romance,Galician Romance,Macro-Portuguese,Lower Guinea Portuguese,,,,,
fad,Nuclear Trans New Guinea,Madang,Croisilles,Mabuso,Hanseman,,,,,,,,,,,,
faf,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Southeast Solomonic,Malaita-San Cristobal,Malaita-Makira,San Cristobal,,,,,,,
fag,Nuclear Trans New Guinea,Finisterre-Huon,Finisterre-Saruwaged,Erap,Finungwan-Mamaa-Gusan,,,,,,,,,,,,
fah,Atlantic-Congo,Volta-Congo,Benue-Congo,Unclassified Benue-Congo,,,,,,,,,,,,,
fai,Nuclear Trans New Guinea,Central and South New Guinea,Ok-Oksapmin,Ok,Mountain Ok,,,,,,,,,,,,
faj,Nuclear Trans New Guinea,Madang,Kalamic-South Adelbert,South Adelbert,Sogeram,East Sogeram,,,,,,,,,,,
fak,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,,,,,,,,,,,,
fal,Atlantic-Congo,Volta-Congo,Unclassified Volta-Congo,Adamawa-Fali,,,,,,,,,,,,,
fam,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,,,,,,,,,,,,,
fan,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Bantu A-B10-B20-B30,Yaunde-Fang (A.70),,,,,,,,,
fao,Indo-European,Germanic,Northwest Germanic,North Germanic,West Scandinavian,Icelandic-Faroese,,,,,,,,,,,
fap,Atlantic-Congo,North-Central Atlantic,North Atlantic,Cangin,Palor-Ndut,,,,,,,,,,,,
far,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Southeast Solomonic,Malaita-San Cristobal,Malaita-Makira,Malaita,Northern Malaita,,,,,,
fau,Lakes Plain,Tariku,West Tariku,Fayu-Kirikiri,,,,,,,,,,,,,
fax,Indo-European,Italic,Latino-Faliscan,Romance,Italo-Western Romance,Western Romance,Shifted Western Romance,Southwestern Shifted Romance,West Ibero-Romance,Galician Romance,,,,,,,
fay,Indo-European,Indo-Iranian,Iranian,Western Iranian,Southwestern Iranian,,,,,,,,,,,,
faz,Indo-European,Indo-Iranian,Iranian,Western Iranian,Northwestern Iranian,Kermanic,Central Iran Kermanic,,,,,,,,,,
fcs,Sign Languages,,,,,,,,,,,,,,,,
fer,Atlantic-Congo,Volta-Congo,North Volta-Congo,Adamawa-Ubangi,Ubangi,Sere-Ngbaka-Mba,Sereic,Feroge-Mangaya,,,,,,,,,
ffi,Inland Gulf,Nuclear Inland Gulf of Papua,Foiafoian,,,,,,,,,,,,,,
ffm,Atlantic-Congo,North-Central Atlantic,North Atlantic,Peul-Serer,Fula,Fula-West Central,,,,,,,,,,,
fgr,Central Sudanic,Sara-Bongo-Bagirmi,SBB Occidental,Nuclear SBB Occidental,Fer-Gula-Koto,,,,,,,,,,,,
fia,Nubian,Nobiin Nubian,,,,,,,,,,,,,,,
fie,Afro-Asiatic,Chadic,West Chadic,West Chadic A,West Chadic A A.4,Fyer-Tambas,,,,,,,,,,,
fij,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,Central Pacific,East Fijian-Polynesian,East Fijian,,,,,,,,
fil,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Greater Central Philippine,Central Philippine,Tagalogic,Tagalog-Filipino,,,,,,,,,,
fin,Uralic,Finnic,Nuclear Finnish,,,,,,,,,,,,,,
fip,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Corridor Bantu,Mwika-Nyika,Mwika,Fipa-Mambwe-Lungu,,,,,,
fir,Atlantic-Congo,Volta-Congo,Benue-Congo,Benue-Congo Plateau,Benue-Congo Central Plateau,South-Central Benue-Congo Plateau,Izeric,,,,,,,,,,
fit,Uralic,Finnic,Nuclear Finnish,,,,,,,,,,,,,,
fiw,East Kutubu,,,,,,,,,,,,,,,,
fkk,Afro-Asiatic,Chadic,Biu-Mandara,North Biu-Mandara,Higi,Higi-Kirya,,,,,,,,,,,
fkv,Uralic,Finnic,Nuclear Finnish,,,,,,,,,,,,,,
fla,Salishan,Interior Salish,Southern Interior Salish,Kalispel-Spokane,,,,,,,,,,,,,
flh,Lakes Plain,East Lakes Plain,,,,,,,,,,,,,,,
fli,Afro-Asiatic,Chadic,Biu-Mandara,South Biu-Mandara,Biu-Mandara A A.8,Bataic,Fali-Gude,,,,,,,,,,
fll,Atlantic-Congo,Volta-Congo,Unclassified Volta-Congo,Adamawa-Fali,,,,,,,,,,,,,
fln,Pama-Nyungan,Paman,Compromise Middle Pama,Wik,Flinders-Barrow,,,,,,,,,,,,
flr,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,East Bantu,Northeast Savanna Bantu,Great Lakes Bantu,Western Lakes Bantu,Kivu,Forest Kivu,,,,,
fly,Indo-European,Germanic,Northwest Germanic,West Germanic,Franconian,Low Franconian,Afrikaansic,,,,,,,,,,
fmp,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Wide Grassfields,Narrow Grassfields,Mbam-Nkam,Bamileke,,,,,,,,
fmu,Dravidian,South Dravidian,South Dravidian II,Gondi,,,,,,,,,,,,,
fng,Pidgin,,,,,,,,,,,,,,,,
fni,Atlantic-Congo,Volta-Congo,North Volta-Congo,Adamawa-Ubangi,Adamawa,Mbum-Day,Adamawa Bua,,,,,,,,,,
fod,Atlantic-Congo,Volta-Congo,Kwa Volta-Congo,Nyo,Potou-Tano,Tano,Guang,North Guang,,,,,,,,,
foi,East Kutubu,,,,,,,,,,,,,,,,
fom,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern Bantoid,Narrow Bantu,Central-Western Bantu,Kele (C.60),Kele-Poke,Kele-Lombo,,,,,,,
fon,Atlantic-Congo,Volta-Congo,Kwa Volta-Congo,Gbe,Eastern Gbe,,,,,,,,,,,,
for,Nuclear Trans New Guinea,Kainantu-Goroka,Goroka,,,,,,,,,,,,,,
fos,Austronesian,Nuclear Austronesian,East Formosan,,,,,,,,,,,,,,
fpe,Indo-European,Germanic,Northwest Germanic,West Germanic,North Sea Germanic,Anglo-Frisian,Anglian,Mercian,Macro-English,Guinea Coast Creole English,West African Creole English,,,,,,
fqs,Baibai-Fas,,,,,,,,,,,,,,,,
fra,Indo-European,Italic,Latino-Faliscan,Romance,Italo-Western Romance,Western Romance,Shifted Western Romance,Northwestern Shifted Romance,Gallo-Rhaetian,Oil,Central Oil,Macro-French,,,,,
frc,Indo-European,Italic,Latino-Faliscan,Romance,Italo-Western Romance,Western Romance,Shifted Western Romance,Northwestern Shifted Romance,Gallo-Rhaetian,Oil,Central Oil,,,,,,
frd,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Central Malayo-Polynesian,Kei-Tanimbar,Kei-Fordata,,,,,,,,,,
frk,Indo-European,Germanic,Northwest Germanic,West Germanic,Franconian,High Franconian,,,,,,,,,,,
frm,Indo-European,Italic,Latino-Faliscan,Romance,Italo-Western Romance,Western Romance,Shifted Western Romance,Northwestern Shifted Romance,Gallo-Rhaetian,Oil,,,,,,,
fro,Indo-European,Italic,Latino-Faliscan,Romance,Italo-Western Romance,Western Romance,Shifted Western Romance,Northwestern Shifted Romance,Gallo-Rhaetian,Oil,,,,,,,
frp,Indo-European,Italic,Latino-Faliscan,Romance,Italo-Western Romance,Western Romance,Shifted Western Romance,Northwestern Shifted Romance,Gallo-Rhaetian,Oil,Southeastern Oil,,,,,,
frq,Nuclear Trans New Guinea,Finisterre-Huon,Finisterre-Saruwaged,Warup,,,,,,,,,,,,,
frr,Indo-European,Germanic,Northwest Germanic,West Germanic,North Sea Germanic,Anglo-Frisian,Frisian,,,,,,,,,,
frs,Indo-European,Germanic,Northwest Germanic,West Germanic,North Sea Germanic,Altsächsisch,Middle-Modern Low German,Low German,Ostfriesisch-Groningisch,,,,,,,,
frt,Austronesian,Nuclear Austronesian,Malayo-Polynesian,Central-Eastern Malayo-Polynesian,Eastern Malayo-Polynesian,Oceanic,North and Central Vanuatu,Northern Vanuatu,Espiritu Santo,Central Santo,,,,,,,
fry,Indo-European,Germanic,Northwest Germanic,West Germanic,North Sea Germanic,Anglo-Frisian,Frisian,,,,,,,,,,
